river,station,target,n,point_dSE,point_DM,point_p,point_sig5,crps_n,crps_d,crps_DM,crps_p,crps_sig5
geum,S03002,do,406,1.5531323256258602,3.72797997393761,0.00022048959724505144,True,372,0.030633655456069678,0.9556031929636352,0.33989499263233786,False
geum,S03003,do,436,0.7312847309126922,3.6962396800861415,0.00024676020028991915,True,402,0.1952036248499925,5.724060679313165,2.0400837919861835e-08,True
geum,S03004,do,314,1.1965715359944475,1.4950115806734507,0.13591891979362455,False,280,0.12725895003167415,1.6344410824702094,0.10329405375201425,False
geum,S03005,do,398,-0.049018646037478984,-0.061170792668720976,0.9512539728567413,False,364,0.08840222688611699,1.4382362609787687,0.15122859186887525,False
geum,S03006,do,354,1.0771671043881728,2.108879670923354,0.03565892157359085,True,320,0.09319809860787691,1.9713915288929198,0.04954304560753606,True
geum,S03007,do,434,0.30932048072887286,0.8781054673841044,0.38037346619350565,False,400,0.11823282508646571,2.5455953141933043,0.011284478765466304,True
geum,S03008,do,403,1.4223789403185718,2.8737250478524716,0.004271893891358188,True,371,0.22155050869853452,4.009088847376102,7.37425906849522e-05,True
geum,S03009,do,422,0.5463952058532543,2.062892416274884,0.039735575086894556,True,388,0.09765682988255074,2.641152826208062,0.008597175998630599,True
geum,S03010,do,380,3.903624867954026,2.434354041483141,0.01537933461371033,True,346,0.28775865638659004,3.0547490359727023,0.002427806502409944,True
geum,S03011,do,394,2.431189827816365,1.8315928422005407,0.06776886707342424,False,360,0.22587771311086885,1.9916952320781254,0.04716176527193719,True
geum,S03012,do,255,4.009935492913493,1.575554268306137,0.11637323131711516,False,221,0.3542027328232829,1.83879386120458,0.06729342440924722,False
geum,S03013,do,163,2.156611033052564,1.8119373502241263,0.07184782430267092,False,129,0.2583242139196974,1.5376047932381127,0.12661362737749154,False
geum,S03014,do,375,0.4913137208709815,1.809015628467267,0.0712514244972146,False,345,0.11626331899490078,2.033286578045737,0.042790854639224066,True
yeong,S04001,do,389,0.9687814662177805,3.2785554231365857,0.0011375601690903085,True,355,0.152538267690512,4.163449809027745,3.941229933700975e-05,True
yeong,S04002,do,371,3.125395990263374,2.490708133009406,0.013186633410401983,True,337,0.018092841390836098,0.2273362534556599,0.8203005468323019,False
yeong,S04003,do,405,1.543751109187118,2.1855437399437645,0.029422569403251428,True,371,0.15562477644143813,1.8675261748004994,0.0626185739194396,False
yeong,S04004,do,418,0.795867430563425,3.3572673973535236,0.0008594177373409244,True,384,0.26847466277666016,4.6910589018919735,3.787948689958228e-06,True
yeong,S04005,do,164,0.9497025390332114,0.4559021539541671,0.6490671379385063,False,134,-0.0436618789176293,-0.31289741677698657,0.7548487075161464,False
yeong,S04006,do,361,1.3030099402736735,3.8233672460596013,0.0001550949992978962,True,327,0.12714062699547682,2.8202096873787275,0.005093074464244732,True
yeong,S04007,do,386,0.3037290627696153,1.79554275270262,0.07335133449463381,False,352,0.042187195878757106,1.8735660443540283,0.06182099183773089,False
yeong,S04008,do,421,0.7449858683644728,2.567637107535622,0.01058448368855127,True,387,0.12783061791996841,3.4362290156327218,0.0006539900080257647,True
yeong,S04009,do,391,1.1304768066722943,1.7219740674058572,0.08586709629830243,False,357,0.046671876006038865,0.8069651908379548,0.42022532767332493,False
han,S01001,toc,376,0.06667389149844984,4.149573443570347,4.125002159565728e-05,True,342,0.03710113814797814,4.40566314016305,1.4140863754844954e-05,True
han,S01002,toc,353,0.1237406603833849,5.123960115709272,4.942307689049809e-07,True,319,0.07044869039148005,4.398985764576824,1.4857282733394196e-05,True
han,S01003,toc,433,0.07974398806068216,2.460441449448349,0.014266999111070733,True,399,0.02266147119246258,1.9274171474732607,0.05463904167701457,False
han,S01004,toc,423,0.06681319944809738,2.827505617874302,0.0049144965500011895,True,389,0.008366720399701936,1.079792562512398,0.2809053150263453,False
han,S01005,toc,354,0.16799359374487288,2.503280355837809,0.012755825907524233,True,320,0.051681968627239463,4.403718866551663,1.4541190866744886e-05,True
han,S01006,toc,393,0.34072843254596075,3.839827255076242,0.00014352118808548173,True,359,0.10615562573356353,4.950342938304712,1.1431168654704277e-06,True
han,S01007,toc,298,0.19892621170147678,1.9739722514174307,0.04931135626504428,True,264,0.09284570435262358,2.9837656637774748,0.0031149158122191333,True
