river,station,target,nse,rmse,mae,r2,pbias,n_test,nse_obs,rmse_obs,n_obs
geum,S03011,toc,0.2654376606695831,0.3616874232780706,0.23910938546210522,0.2656346322853132,0.34770243335815426,448,0.23610037661344385,0.31006063691298136,365
geum,S03011,tn,0.4709784891098928,0.5853020655542334,0.39777084877153446,0.47744417045515347,-2.471473562982288,448,0.472852618214444,0.49995895823570385,394
geum,S03011,tp,0.2994149853942121,0.007251386819478084,0.0040915508581194,0.34525928659712557,0.6386592671222046,448,0.34203972000535277,0.008463560297686178,383
geum,S03012,do,0.7862100162115062,2.2250362032469675,1.403202224245248,0.7890220257076945,-1.6175364734502293,448,-1.496108076526418,2.416779670008542,266
geum,S03012,toc,-0.04923932595891034,0.6446498726769851,0.46335271555768537,0.23060846096522788,8.354006908982196,448,-0.11608952316384968,0.694932940658187,435
geum,S03012,tn,0.6024375834397333,0.5714259761720599,0.3980181184707478,0.6715884028958296,7.392620517631257,448,0.5518293352602888,0.5953473367566159,434
geum,S03012,tp,-0.12428615208576321,0.017221495801356616,0.010917126317345502,0.026962186958439754,7.960889501675583,448,-0.1368561616222943,0.0180629763577814,435
geum,S03013,do,0.6088999302349776,2.1486886630782087,1.772309755509355,0.7623347562493478,-32.98305597046608,448,-1.024602586974181,2.207468683259572,163
geum,S03013,toc,0.6693615751430366,0.7759932472398995,0.5734594254087201,0.7161719518838294,-5.683597778212005,448,-1.392501905189762,1.1517718731525222,140
geum,S03013,tn,0.6510809753449487,0.8069696699658275,0.7007906124767332,0.7929198544213218,-13.656949083979935,448,0.11701062866605261,0.8059453524313873,152
geum,S03013,tp,-0.04081569204619284,0.02699782412519387,0.020808238278355574,0.30588479580134054,-52.87478971386458,448,-0.09840727355401047,0.026527994774210296,152
geum,S03013,chl-a,-0.5070876840966718,11.757304318813308,10.534411399404151,0.4159741146631587,-129.59063145444685,448,0.01798262782138227,10.438397431323592,160
geum,S03014,do,0.7203341366638613,1.2745239965946347,0.8488037371718397,0.7241698493767488,-1.381673621898241,430,0.671072797157899,1.1241133617561294,387
geum,S03014,toc,0.2244068392054156,0.5111728429776261,0.3292454280782269,0.3167756307948237,8.031188496148792,430,0.03909954830761875,0.4847290273936798,386
geum,S03014,tn,0.46669332197602476,0.5428308060211435,0.3634550040564592,0.4837447518313491,3.509031073568954,430,0.6342078821004623,0.4177190552171306,378
geum,S03014,tp,-0.23929000284071966,0.012058419870400842,0.007897408808626534,0.03066380957454059,26.832549736125262,430,-0.30319861705772966,0.013040779879160903,384
geum,S03014,chl-a,0.07790048313754949,2.3614513820548506,2.017584382532505,0.43168095420575653,-61.349490911408196,430,0.2174032090366521,2.504545470908622,392
