river,station,target,horizon,n,leg_crps,chr_crps,seas_crps,persist_crps,crps_clim,leg_crps_skill,chr_crps_skill,leg_crps_skill_seas,chr_crps_skill_seas,leg_crps_skill_persist,chr_crps_skill_persist,leg_cov80,chr_cov80,leg_cov90,chr_cov90,leg_nse,chr_nse
han,S01001,do,1,357,0.41024675729996096,0.06625049834584941,0.5393094890762377,0.18510452616198073,1.089706523631177,0.6235254645141379,0.939203357134097,0.2393110716396688,0.8771568094243487,-1.2162978172719745,0.6420914187269785,0.7310924369747899,0.9719887955182073,0.8515406162464986,0.988795518207283,0.35157002473151433,0.9939091679618061
han,S01001,do,2,357,0.4637344046541005,0.1690218863120374,0.5423223873703577,0.24652227006735122,1.0895679355935666,0.5743868835480453,0.8448725583871382,0.1449100840135309,0.6883368818100983,-0.8811055266017376,0.31437477731379115,0.7282913165266106,0.803921568627451,0.8627450980392157,0.907563025210084,0.22986548091266656,0.9531207222213048
han,S01001,do,3,357,0.5064284648228005,0.22190497889475758,0.5464492616164482,0.29302293515056255,1.089582569848902,0.5352087314566444,0.7963394560124706,0.07323790076184289,0.5939147612015399,-0.7282895093607085,0.24270440202662902,0.7450980392156863,0.7787114845938375,0.8627450980392157,0.8683473389355743,0.1364705709128765,0.9262478556491177
han,S01001,do,4,357,0.5455418391535454,0.2675996693726804,0.5501386166575232,0.34017626112529553,1.0895154382285448,0.4992803038747685,0.7543865281911253,0.008355671397704212,0.5135777397366947,-0.6037034370032319,0.21334996014281937,0.742296918767507,0.7450980392156863,0.8571428571428571,0.8627450980392157,0.06717665261323535,0.8937229703002427
han,S01001,do,5,357,0.5695491036513678,0.3071724704840176,0.5528722229734276,0.3795690119990926,1.08963060303386,0.47730074571550085,0.7180948574418184,-0.030164077674674106,0.44440603502921683,-0.5005152835098388,0.19073354047998026,0.7450980392156863,0.7170868347338936,0.8543417366946778,0.8571428571428571,0.021238359384361694,0.8652883768960103
han,S01001,tn,1,350,0.11293081522815117,0.014398301788523481,0.13215818971600124,0.033527146980633735,0.12734766285279547,0.11320857644092863,0.8869370550980048,0.14548757461923745,0.8910525195641342,-2.368339551629112,0.570547956351897,0.8314285714285714,0.9685714285714285,0.9114285714285715,0.9914285714285714,-1.2710823831525113,0.9728043363457887
han,S01001,tn,2,350,0.12684881480657134,0.03360876481482066,0.13047698476849826,0.04759224068696521,0.12667409222899692,-0.0013793079113491036,0.7346831998285495,0.027806972765076376,0.7424161443150163,-1.6653255441556318,0.293818397081153,0.8485714285714285,0.8285714285714286,0.9142857142857143,0.9085714285714286,-1.6216718856811716,0.8335329771363891
han,S01001,tn,3,350,0.14170728786272518,0.04423427460395714,0.12930612971589073,0.05722576727175972,0.12618507098072038,-0.12301151603248228,0.6494492235875065,-0.09590541588463042,0.6579104586832198,-1.47628462873675,0.2270217296713074,0.8371428571428572,0.7685714285714286,0.9228571428571428,0.8714285714285714,-2.1017841481189135,0.7381096491386925
han,S01001,tn,4,350,0.14127353909226875,0.053351381954292613,0.12874080065792118,0.06556110790557963,0.12556041064856538,-0.1251439714360547,0.5750939195028653,-0.09734861341781209,0.5855907242952973,-1.1548375798610557,0.18623428342411985,0.8457142857142858,0.7314285714285714,0.9142857142857143,0.86,-2.0087260404316547,0.6367358832087591
han,S01001,tn,5,350,0.14253148649908326,0.059597547091702514,0.12840603790409727,0.07258028319072907,0.12429973757182151,-0.14667568317855273,0.5205336048495959,-0.11000610894587282,0.53586647431475,-0.9637769409707857,0.17887414499210552,0.8457142857142858,0.7314285714285714,0.9057142857142857,0.8457142857142858,-2.018186521891349,0.5441070271202522
han,S01001,toc,1,342,0.07588034378971241,0.021392903531432524,0.14669502697816666,0.04898798993130033,0.19042078102263668,0.6015122751718366,0.8876545752173477,0.4827340411409716,0.8541674931174283,-0.5489580996510639,0.5633030960969524,0.7602339181286549,0.9707602339181286,0.868421052631579,0.9883040935672515,0.5824651572081629,0.9739805593798332
han,S01001,toc,2,342,0.08748008578888357,0.04647257199715321,0.1461193226010482,0.06650739977907391,0.1901751014362799,0.5400024234077001,0.7556327213911106,0.4013106259209005,0.681954643849274,-0.3153436471652371,0.3012420850683223,0.7368421052631579,0.8625730994152047,0.8391812865497076,0.9298245614035088,0.4487395952390383,0.8774401536715364
han,S01001,toc,3,342,0.096808942713391,0.06091345158147149,0.14564163878873698,0.07739520301337655,0.18977895130352596,0.4898857747477059,0.6790294647373796,0.33529350865229623,0.5817579911344546,-0.2508390564807885,0.2129557232255912,0.7251461988304093,0.8391812865497076,0.8011695906432749,0.9152046783625731,0.3541405263508741,0.8109473491605929
han,S01001,toc,4,342,0.10357115900601598,0.06779344391971882,0.145999057562033,0.08578457561111048,0.18935077716511728,0.45301962549802444,0.6419690220727126,0.2906039207683925,0.5356583456649073,-0.2073401105991115,0.20972455203312235,0.7222222222222222,0.8421052631578947,0.8157894736842105,0.9093567251461988,0.29760997329891925,0.7838422706130475
han,S01001,toc,5,342,0.11094944615171877,0.07384830800374062,0.1465342487886294,0.09511575185471657,0.18910339240556875,0.4132868546653766,0.6094818444855888,0.24284290485728344,0.4960338036040689,-0.16646763536272302,0.22359539231168202,0.7105263157894737,0.8421052631578947,0.8099415204678363,0.9064327485380117,0.18901838464695664,0.7596128224924312
han,S01001,tp,1,329,0.0006737770550767779,0.0003227041703799618,0.001390388303696874,0.0008162131715089778,0.0014957083559754268,0.5495264485318905,0.7842465952063828,0.5154036801911479,0.7679035636865396,0.17450847573173867,0.604632488614021,0.7720364741641338,0.9756838905775076,0.8814589665653495,0.9878419452887538,0.609639993408974,0.9457750563691425
han,S01001,tp,2,329,0.0008644976506931935,0.0006131309469233316,0.001399724165376121,0.0010627860237713382,0.001500473580314427,0.4238501350273448,0.5913750465404071,0.38237999166007564,0.5619630195077923,0.18657412559351372,0.42309088263354067,0.756838905775076,0.8966565349544073,0.8389057750759878,0.9422492401215805,0.4046560615297027,0.7135254809655662
han,S01001,tp,3,329,0.0009963184662613058,0.0007920437458700455,0.0014154305787343886,0.0012526542989611793,0.001505098807832772,0.338037834409072,0.47375963508300944,0.29610220294084166,0.44042204699417065,0.2046341380159329,0.3677076376723539,0.7173252279635258,0.8814589665653495,0.8632218844984803,0.939209726443769,0.22638598379429642,0.5400450010357578
han,S01001,tp,4,329,0.001078493717672814,0.0009143665484541389,0.0014315606542313172,0.0013756557058842364,0.0015079231131856546,0.28478202353807247,0.39362521838236286,0.2466307910286093,0.36127991101773327,0.21601479711845073,0.3353231157018265,0.729483282674772,0.8571428571428571,0.8328267477203647,0.9088145896656535,0.15623126616430638,0.41513608530169477
han,S01001,tp,5,329,0.0011288490215112055,0.0010034836669804259,0.001442933175972119,0.0015000394180097918,0.0015095906400193456,0.2522151425788257,0.335261069870196,0.217670616831796,0.3045529178408636,0.24745376157585963,0.3310284683639724,0.7355623100303952,0.8541033434650456,0.8206686930091185,0.9088145896656535,0.11356625814896648,0.3036700745844617
han,S01002,chl-a,1,350,2.4592486348084095,0.9584701558669797,6.22390759226127,1.8606896138005118,9.789848403168318,0.7487960452980543,0.9020955058347189,0.6048706382038498,0.8460018659244347,-0.321686656693549,0.4848844488849072,0.7657142857142857,0.92,0.9,0.9714285714285714,0.8771858874672286,0.9788053413772563
han,S01002,chl-a,2,349,3.534792921368436,2.002048324341828,6.178258090415708,3.2708686426033604,9.797658874815461,0.6392206580640915,0.7956605399389824,0.4278657722551381,0.6759526236937896,-0.08068935429794943,0.3879154001279761,0.7765042979942693,0.7822349570200573,0.8567335243553008,0.8911174785100286,0.7854533003393138,0.9087749526199937
han,S01002,chl-a,3,348,4.4833609406995425,2.7042597720673442,6.151267300381237,4.262772700832277,9.797800197161223,0.5424114749759303,0.7239931701351834,0.2711484119017755,0.5603735555598857,-0.05174759607149526,0.36561014113200163,0.7327586206896551,0.7614942528735632,0.8160919540229885,0.8563218390804598,0.6947817295613304,0.8405183249577277
han,S01002,chl-a,4,347,5.172127807532028,3.249102267003863,6.129060737307763,4.9803901909198585,9.810828521359815,0.47281437074642163,0.6688248846741105,0.15613043674879223,0.4698857775667832,-0.03849851302047402,0.3476209408396239,0.7146974063400576,0.7435158501440923,0.7896253602305475,0.8472622478386167,0.6156969428896821,0.7697561517935172
han,S01002,chl-a,5,346,5.706934057451137,3.778357582251643,6.112688388196021,5.376847550890287,9.830565770823133,0.41947043634160197,0.6156520722880761,0.06637903079247764,0.3818828406911948,-0.0613903413546093,0.29729129448239033,0.7225433526011561,0.7109826589595376,0.7976878612716763,0.8641618497109826,0.5569021723704589,0.7019341545227731
han,S01002,do,1,348,0.41621784860465916,0.1534534279766812,0.727948993041905,0.3078534245806238,1.1024517934388636,0.622461634076211,0.8608071310782525,0.4282321253507122,0.7891975544393018,-0.3520000603262925,0.5015373690069403,0.7988505747126436,0.9022988505747126,0.8908045977011494,0.9597701149425287,0.4705814352709401,0.9610410285315591
han,S01002,do,2,347,0.5561306914088273,0.30872260078124186,0.7202727132285599,0.47586964546494076,1.1025287632796514,0.4955862287397147,0.7199868057293162,0.22788871326803462,0.5713809573634692,-0.1686618314674575,0.3512454435297939,0.7953890489913544,0.8069164265129684,0.8760806916426513,0.9164265129682997,0.25153701630510095,0.8483570558578715
han,S01002,do,3,346,0.6473386532349515,0.3837200360681653,0.713368695111264,0.5825083838446948,1.1024220409642,0.41280323761598925,0.6519300033836803,0.09256089078315077,0.46210138081778795,-0.1112949979575597,0.34126263808338486,0.7890173410404624,0.7832369942196532,0.8815028901734104,0.8757225433526011,0.07972210257993972,0.778540482840093
han,S01002,do,4,345,0.7124563875095732,0.43642505270588144,0.7136229451816061,0.6464451372158437,1.1037397594285274,0.3545069103259859,0.6045942451761954,0.001634697538678509,0.3884374715630563,-0.10211423443918455,0.3248846227144532,0.7971014492753623,0.7681159420289855,0.8840579710144928,0.8695652173913043,-0.0634915249545791,0.7181437807184223
han,S01002,do,5,344,0.7827698542700929,0.47361496840186607,0.7139068635095963,0.6964077688454313,1.1051952629005872,0.29173614785887536,0.5714648946658868,-0.09645934824321944,0.33658717598881893,-0.1240108012692629,0.31991716693932293,0.7877906976744186,0.7848837209302325,0.8895348837209303,0.8837209302325582,-0.2080207258840927,0.6726172290181198
han,S01002,tn,1,297,0.1268424397412463,0.06987978851475007,0.3828304250025654,0.13460373739613438,0.30435817858380415,0.5832461597337343,0.7704027904230972,0.6686719982080935,0.8174654260713949,0.057660342907469575,0.48084808143851043,0.8013468013468014,0.9259259259259259,0.8754208754208754,0.9494949494949495,0.5519319003832416,0.9362809491295995
han,S01002,tn,2,296,0.18344003357113095,0.1321046994111022,0.38050708953892637,0.1835941019515849,0.3036477524464151,0.39587883627262244,0.5649409608773087,0.5179063975038899,0.6528193480673959,0.0008391793571591588,0.28045237833435865,0.7905405405405406,0.8074324324324325,0.9054054054054054,0.8783783783783784,0.16858920127721455,0.7056928388442758
han,S01002,tn,3,295,0.2145286437819911,0.15843340467122613,0.3782170203898148,0.20176442287966848,0.30280507317703464,0.29152889833993245,0.4767808775165461,0.4327895567447386,0.5811045084435003,-0.06326299116636225,0.21476044978596054,0.8101694915254237,0.7593220338983051,0.9016949152542373,0.8677966101694915,-0.048179969466487504,0.5883227580060805
han,S01002,tn,4,296,0.22938222754142706,0.17071770185589755,0.37686496544889436,0.2244561899980159,0.30429903640759953,0.24619469634410418,0.43898047173824684,0.39134106756725584,0.5470056452380737,-0.02194654352573089,0.23941637850394493,0.8006756756756757,0.7432432432432432,0.902027027027027,0.8851351351351351,-0.19023461262410124,0.5406762685956907
han,S01002,tn,5,295,0.23383465871053252,0.1781651048523741,0.37707369635988425,0.23661655353806132,0.3058423939264668,0.23544066043782985,0.41746105709854575,0.37987013953007864,0.5275058786324599,0.011756974674560605,0.2470302597670324,0.7830508474576271,0.7593220338983051,0.9016949152542373,0.8813559322033898,-0.32477058663738867,0.5064548589325859
han,S01002,toc,1,324,0.10219114224933776,0.03766705744658604,0.5461679981465642,0.06783981399889576,0.33973724008768974,0.6992053558127418,0.8891288531193584,0.8128943061546519,0.9310339353927543,-0.5063594108763498,0.4447647299386882,0.7067901234567902,0.8919753086419753,0.8179012345679012,0.941358024691358,0.8370971311165575,0.9695046352346334
han,S01002,toc,2,322,0.1406939457018556,0.08047340705721669,0.5438906461694574,0.11722163097443213,0.33253111921200557,0.5768999122991674,0.7579973650348473,0.7413194238717975,0.8520412005170908,-0.20023876593683587,0.3134935387926039,0.6739130434782609,0.8198757763975155,0.8198757763975155,0.8881987577639752,0.6808920085473673,0.8682996996109048
han,S01002,toc,3,321,0.16089083651342603,0.0992705313927721,0.5422608061952915,0.1422395894071758,0.32771459959272964,0.5090519717053357,0.6970823652161318,0.7032962097292308,0.8169321288601107,-0.13112556907668704,0.302089300127268,0.6728971962616822,0.8286604361370716,0.7757009345794392,0.881619937694704,0.5812935943697284,0.8136009671581871
han,S01002,toc,4,320,0.18095215234701195,0.11352616725083113,0.5415031494057474,0.1617140579411238,0.3231322415802299,0.44000588903758875,0.6486696384871766,0.6658336104866773,0.79034994094602,-0.11896364886775812,0.29798207591721393,0.690625,0.778125,0.79375,0.846875,0.46753636323869485,0.7621620012267902
han,S01002,toc,5,319,0.19332728793228188,0.12287859754080184,0.5422888840080587,0.1727220828476367,0.3203908043539369,0.39658914892353614,0.6164727705322735,0.6434976013091043,0.7734074933776888,-0.11929687706939962,0.2885762172680797,0.6927899686520376,0.768025078369906,0.8025078369905956,0.8495297805642633,0.40128076476198626,0.7188342648839784
han,S01002,tp,1,313,0.004765066524682998,0.003055154957230853,0.010804150284901153,0.005901276206630612,0.01293112314767806,0.6315040487771844,0.7637363033094737,0.5589596220868753,0.7172239485135221,0.1925362654049274,0.48228910997283725,0.8083067092651757,0.8945686900958466,0.8945686900958466,0.9424920127795527,0.7761198119530697,0.832352428848129
han,S01002,tp,2,312,0.008397274028794834,0.007496980908713835,0.010798263753457675,0.011751011549239835,0.01282214737038387,0.3450961226517679,0.415310034103173,0.2223496091113748,0.3057234866750451,0.2853998999483539,0.36201399536546197,0.7948717948717948,0.7916666666666666,0.8878205128205128,0.8493589743589743,0.24109019472653004,0.2553549339202136
han,S01002,tp,3,311,0.00929210687106116,0.008942609253075625,0.010893327503296876,0.014243265402356223,0.012821082990090818,0.27524789612212475,0.30250749800253174,0.14699095678075447,0.17907459861377195,0.34761400503539075,0.37215175028640024,0.7942122186495176,0.7588424437299035,0.8906752411575563,0.8488745980707395,0.14869385978272442,0.12088454476591703
han,S01002,tp,4,310,0.009768601370231346,0.009914539801159127,0.010991805971187268,0.016165192632728594,0.01280785764307175,0.23729622529685523,0.22590178018395812,0.11128331451285611,0.09800629422061946,0.39570151793591957,0.38667357535314395,0.8,0.7322580645161291,0.8741935483870967,0.832258064516129,0.10074279842301581,0.06792094024272521
han,S01002,tp,5,309,0.010420875119720315,0.010721942900492715,0.011084410544781776,0.01768809194541778,0.012811660645859604,0.1866101196578236,0.16311060705797198,0.05986203978828941,0.03270066936123195,0.41085363238289174,0.39383270204730547,0.8025889967637541,0.7152103559870551,0.8705501618122977,0.8317152103559871,0.026461858446891973,-0.01974077146551556
han,S01003,chl-a,1,379,20.484876555189345,1.85866103948591,24.003652808447644,5.677119411824935,25.897059033021502,0.20898830523307876,0.9282288758304208,0.146593365657244,0.9225675752637204,-2.6083222967833244,0.6726049067041845,0.741424802110818,0.9683377308707124,0.8443271767810027,0.9841688654353562,-0.6865858900761281,0.9896840253704593
han,S01003,chl-a,2,378,16.47646807710188,5.1749288412616155,24.186150835220307,8.881258910797731,25.978648074813687,0.365768841024648,0.8008006873044825,0.31876435447063567,0.7860375188876358,-0.8551951072015234,0.4173203491489256,0.7671957671957672,0.8148148148148148,0.8386243386243386,0.8941798941798942,-0.0025314423129580987,0.9080857377214826
han,S01003,chl-a,3,377,13.876582112125275,7.7234371646643165,24.396540408326814,11.557099999108683,26.061085687907852,0.4675362999721878,0.7036410049391022,0.43120697115772033,0.6834208033025773,-0.20069758963714746,0.33171494879684604,0.726790450928382,0.7400530503978779,0.7984084880636605,0.8328912466843501,0.5643104161385799,0.8266346734087677
han,S01003,chl-a,4,376,16.08550780741913,9.684789995735859,24.60581580215797,13.698554775759074,26.14532057307571,0.3847653249283971,0.629578456738863,0.34627211969909955,0.6064024020334864,-0.17424852991674733,0.29300644087841754,0.7021276595744681,0.6888297872340425,0.7952127659574468,0.8058510638297872,0.543844386819474,0.7618084881655378
han,S01003,chl-a,5,375,19.14113291189395,11.482167344984859,24.84219830400877,15.813323352482765,26.249785350940144,0.2708080216279405,0.562580524317559,0.2294911795786947,0.5377958422008093,-0.21044340175897958,0.27389283776442186,0.7173333333333334,0.6506666666666666,0.792,0.7786666666666666,0.32550238737657566,0.6959882147413652
han,S01003,do,1,404,0.5462521647960206,0.19190174565261686,0.6918125155562996,0.5255944586212832,1.0477958793310282,0.4786654771492529,0.8168519752385954,0.2104043328028421,0.7226101850754969,-0.03930350831499596,0.6348862844634906,0.7301980198019802,0.9826732673267327,0.8613861386138614,0.9975247524752475,0.43042532115373056,0.9504164671544402
han,S01003,do,2,403,0.6162555447199739,0.38387259555092906,0.6946038276349309,0.652873201499192,1.0495560150087535,0.4128416817135442,0.6342523980983259,0.11279563946793447,0.4473503020304628,0.05608693494407957,0.4120258042917938,0.7096774193548387,0.9007444168734491,0.8709677419354839,0.9553349875930521,0.3243770838634965,0.7785104007319616
han,S01003,do,3,402,0.6598631029365248,0.4859988659364802,0.697535795726963,0.7128923884010702,1.0510181152312525,0.37216771683203864,0.5375923032215794,0.0540082573843772,0.303263188909211,0.07438610136304513,0.3182717702646317,0.7263681592039801,0.8731343283582089,0.8731343283582089,0.9378109452736318,0.22783397402187122,0.6559184774143381
han,S01003,do,4,401,0.6925417991078386,0.5486769357096009,0.6994947884364019,0.7858298071851728,1.0524885803217228,0.3419959018499339,0.47868609126202366,0.009940015913635913,0.21560968747734055,0.11871273808191374,0.30178655646195063,0.7331670822942643,0.8653366583541147,0.8877805486284289,0.9351620947630923,0.16446528505296587,0.5738218903082706
han,S01003,do,5,400,0.7151272716059544,0.5957409025212775,0.7051396964320581,0.8383958431644132,1.0534697140826463,0.3211695960062013,0.43449641260921834,-0.014163966692603669,0.15514485209714945,0.14702908245966262,0.28942765236915646,0.72,0.865,0.8675,0.9375,0.11993156952001449,0.5040334392315845
han,S01003,toc,1,403,0.10009994415614631,0.033373379645157554,0.2787126464177934,0.08401904171330246,0.28735904520737504,0.6516554957095283,0.883861739514504,0.6408489336860037,0.8802588254458663,-0.1913959278149897,0.602787904210604,0.7667493796526055,0.9602977667493796,0.8610421836228288,0.9826302729528535,0.6882221205872073,0.9740532181393838
han,S01003,toc,2,402,0.1219529663306804,0.08297713653452556,0.27860049299001927,0.1191249692719246,0.287104309885109,0.5752311542119221,0.7109860992064847,0.5622657913421234,0.7021644303497403,-0.023739750583275043,0.303444634305718,0.7786069651741293,0.8532338308457711,0.8855721393034826,0.9203980099502488,0.6029575818973092,0.8528940474387159
han,S01003,toc,3,401,0.13789318843646498,0.11116671859088108,0.2776828342561787,0.13601865807910127,0.28754076994491373,0.5204395242355295,0.6133879775999136,0.5034147904538802,0.5996629792091388,-0.013781420753861351,0.18270978290175177,0.773067331670823,0.8354114713216958,0.885286783042394,0.8952618453865336,0.5173935072502612,0.7520796431564416
han,S01003,toc,4,400,0.15201214770500496,0.1267277882458133,0.27752446814235726,0.15561930083939637,0.2879194547667923,0.47203238548735427,0.5598498602726943,0.45225677316844826,0.5433635488283945,0.023179342889569354,0.18565507258897118,0.7825,0.8425,0.875,0.9025,0.4537979470636857,0.6900719703117313
han,S01003,toc,5,399,0.16680146859786274,0.1441399974054002,0.2782191759806444,0.17755860490663536,0.2883594273788885,0.4215501462392115,0.5001377318730483,0.4004673904667626,0.4819192570125792,0.06058358204846781,0.18821170350379512,0.7819548872180451,0.8295739348370927,0.8771929824561403,0.899749373433584,0.3648331006188438,0.6071142818484652
han,S01004,do,1,393,0.38173145471598385,0.10184518745890618,0.6095346371433974,0.2720271175257663,1.2677213489381516,0.6988837846457949,0.9196627969196763,0.3737329571540349,0.8329132074656056,-0.403284562906955,0.6256064895836737,0.7302798982188295,0.9770992366412213,0.8600508905852418,0.9949109414758269,0.6853712103650229,0.9917967418064947
han,S01004,do,2,392,0.47829508175202345,0.24239693650409253,0.6100149702829942,0.39235197298255653,1.2696897408155012,0.6232976715675262,0.8090896313390664,0.21592894428453802,0.6026377247895387,-0.2190459451908704,0.3821951890251635,0.7397959183673469,0.8341836734693877,0.8647959183673469,0.9183673469387755,0.566870497660502,0.9336373555329276
han,S01004,do,3,391,0.5267372356238013,0.3381317295584952,0.6104637663846167,0.46462074940899417,1.2711737710376938,0.585629244698928,0.7340003882533943,0.13715233462040466,0.44610679916183826,-0.13369288025517667,0.2722414356470202,0.7416879795396419,0.7672634271099744,0.8491048593350383,0.8849104859335039,0.5129677772919126,0.8754270214025391
han,S01004,do,4,390,0.5593902976877493,0.3989827982167145,0.6096143183979752,0.5071088489477882,1.2730323229450973,0.5605843719713043,0.6865886348481023,0.08238655030644815,0.3455160317342708,-0.10309709414150636,0.21322059545091143,0.7384615384615385,0.7487179487179487,0.8615384615384616,0.8641025641025641,0.46835824691177863,0.829217000778513
han,S01004,do,5,389,0.58817589774821,0.4416521590561707,0.6124104774400729,0.5507316833340627,1.2747941548940047,0.5386110804711721,0.6535502164324775,0.03957244460147957,0.2788298448088058,-0.0679899405595561,0.19806291807570942,0.7377892030848329,0.7352185089974294,0.8431876606683805,0.8740359897172236,0.44256349285962704,0.7965382326198593
han,S01004,toc,1,393,0.10364018365952146,0.04095076166937183,0.22700093101340843,0.10941199627695983,0.22564811121510683,0.5406999726192129,0.8185193687248101,0.5434371868131251,0.8196009087427356,0.05275301442108693,0.6257196371254281,0.7633587786259542,0.9669211195928753,0.8702290076335878,0.9847328244274809,0.46883178288520366,0.9419489795378972
han,S01004,toc,2,392,0.1290866181838534,0.09033747135785346,0.2246238142758928,0.13833240334974398,0.22392504444802697,0.42352755359700545,0.5965727211061431,0.4253208699176324,0.5978277207647404,0.06683745053221257,0.34695364809462304,0.7678571428571429,0.8622448979591837,0.8801020408163265,0.9260204081632653,0.16794011727936764,0.5712294187957704
han,S01004,toc,3,391,0.13778605937699948,0.11334372809931002,0.22030984483890728,0.15677860394346993,0.2204105220831302,0.37486623562811583,0.48576081110791425,0.3745805618548277,0.4855258139635654,0.12114245240580557,0.27704594091054247,0.7698209718670077,0.8491048593350383,0.8644501278772379,0.9156010230179028,0.06381774894889847,0.43758004141980145
han,S01004,toc,4,390,0.14248645165899318,0.12793861435597045,0.21550271623357883,0.1694889860518606,0.2174913785246246,0.3448639085118461,0.4117531682227803,0.33881830285352355,0.406324817654268,0.15931733985714647,0.2451508659281051,0.7897435897435897,0.8256410256410256,0.8564102564102564,0.9179487179487179,-0.0023933979001953265,0.3449815497856791
han,S01004,toc,5,389,0.14762337471575912,0.13925665431605716,0.21199467547210563,0.18668150792829546,0.215647182581435,0.315440280978343,0.354238471149654,0.303645837391876,0.3431124908871561,0.20922336468129776,0.2540415177621891,0.7609254498714653,0.8046272493573264,0.8663239074550129,0.9254498714652957,-0.06745503346095916,0.28907860109537253
han,S01005,chl-a,1,375,1.2209296917918606,0.38454543130941116,1.9637684493508423,1.36997820082663,2.8167574562164903,0.5665478086878551,0.8634793952668051,0.3782720706224504,0.8041798505131654,0.10879626328713488,0.7193054377964696,0.7413333333333333,0.9706666666666667,0.8666666666666667,0.9946666666666667,0.6319680709544326,0.9606501333178712
han,S01005,chl-a,2,374,1.5488071597162392,0.9288210970734364,1.9537815969431307,1.8374642514360195,2.815736102973495,0.4499459100301849,0.6701320496290204,0.20727722989125852,0.5246034159976418,0.15709535110366823,0.4945092965223449,0.7459893048128342,0.8663101604278075,0.8502673796791443,0.9251336898395722,0.43959750122380625,0.7531830027584747
han,S01005,chl-a,3,373,1.7528048026821632,1.2581540779036684,1.947198403248695,2.0803517689759774,2.8203211442002996,0.3785087892254305,0.5538968743006686,0.09983245684785214,0.35386446712129027,0.15744787548840566,0.39522051190266916,0.7640750670241286,0.8176943699731903,0.8579088471849866,0.8981233243967829,0.32257977356686407,0.5917253245538319
han,S01005,chl-a,4,372,1.8718307815281605,1.4929202959586003,1.9401876345751055,2.2923246590086093,2.825612761587149,0.3375487232451655,0.47164724188178364,0.03523208365458674,0.2305278781525969,0.183435568704437,0.3487308658083962,0.7580645161290323,0.7688172043010753,0.8682795698924731,0.8924731182795699,0.27786578268166173,0.45289147445247246
han,S01005,chl-a,5,371,1.856189329624353,1.6917586800728335,1.936349036323524,2.2709657565222163,2.823952084536875,0.34269800830251484,0.40092514694693204,0.041397343761622296,0.12631522089379377,0.18264318856707762,0.2550487935742314,0.7870619946091644,0.7547169811320755,0.8679245283018868,0.8867924528301887,0.3012829569817663,0.318486294697347
han,S01005,do,1,370,0.3908346086648254,0.13061624026886454,0.5113984459239992,0.3606856438230213,1.2039391238192625,0.6753701238439875,0.8915092651408237,0.23575323355028588,0.7445900719685099,-0.08358792582439833,0.6378668169755202,0.8,0.9378378378378378,0.8864864864864865,0.9675675675675676,0.66833419233546,0.9784272494836865
han,S01005,do,2,369,0.4739186729552848,0.2524567855998745,0.5198586194731611,0.41859320643943737,1.2037566849103831,0.6063002773765971,0.7902759014637004,0.0883700775499946,0.5143741468483853,-0.1321700057830537,0.3968923008873526,0.7886178861788617,0.8590785907859079,0.8861788617886179,0.9295392953929539,0.613705120114152,0.9167932109803981
han,S01005,do,3,368,0.5189847629343047,0.31718875617382325,0.5283482444982314,0.45604797242384043,1.2045675151673005,0.5691526158563027,0.7366783080400692,0.017722177865508115,0.3996596762140183,-0.13800475896420017,0.30448379259751346,0.779891304347826,0.8369565217391305,0.8641304347826086,0.9157608695652174,0.6083095281332165,0.8742235308273256
han,S01005,do,4,367,0.5268661651981266,0.36047359569519155,0.5348181080586978,0.49984810792377327,1.2058362932783375,0.5630699058114081,0.7010592584544267,0.014868499665120716,0.32598842435673747,-0.054052534852194745,0.27883372972542353,0.7683923705722071,0.8092643051771117,0.8746594005449592,0.9155313351498637,0.6178279668262374,0.844045170848858
han,S01005,do,5,366,0.5453281352687418,0.39497043577499324,0.5387078700460874,0.5400293192701585,1.2075303862315834,0.5483938611511203,0.6729105616897952,-0.012289156314140959,0.2668188869392185,-0.009812089472742924,0.26861297770130366,0.7540983606557377,0.825136612021858,0.8633879781420765,0.907103825136612,0.6038149144007199,0.8165316575220696
han,S01005,tn,1,315,0.1484807080636166,0.03873202957921008,0.255268163219357,0.09069672375390159,0.2472362582595705,0.39943797439399675,0.8433400106769705,0.4183344049213683,0.8482692510858596,-0.6371121460407687,0.5729500694610934,0.6571428571428571,0.9333333333333333,0.8031746031746032,0.9555555555555556,-0.40474719674197,0.9243407583082611
han,S01005,tn,2,314,0.16701310720418658,0.07514194771386093,0.2515368022361344,0.12017197455688357,0.2454704830619397,0.3196204076314786,0.6938860152285588,0.33602913880013385,0.7012685736406867,-0.389784164070057,0.37471321420043413,0.7292993630573248,0.7929936305732485,0.8439490445859873,0.8789808917197452,-0.7427591499528041,0.8143630873668859
han,S01005,tn,3,313,0.17444992873300774,0.097970496884245,0.24739430127237388,0.1387695362152102,0.24245154950358766,0.28047509248677194,0.5959172169250446,0.29485065809602673,0.6039904865214242,-0.2571197792465252,0.2940057338499148,0.7603833865814696,0.7539936102236422,0.8402555910543131,0.8466453674121406,-0.8914944334627701,0.7106950405453485
han,S01005,tn,4,312,0.1815126455031316,0.11594389863039176,0.24391439201018397,0.1539703429321738,0.23991198498423344,0.24341985034611646,0.5167231906400533,0.2558346229296997,0.5246533110454965,-0.1788805691177202,0.24697252456294938,0.7564102564102564,0.7243589743589743,0.8589743589743589,0.8493589743589743,-1.0001753595361214,0.5965621436736359
