river,station,target,n,nse,rsr,pbias,pers_nse,crps,crps_skill,cov80_raw,cov80_cal,cov90_raw,cov90_cal
han,S01017,toc,214,0.16275140422961565,0.9150128937727513,-0.7605821049572892,-0.19586739973759215,0.6113756570057121,0.23467962621221294,0.7476635514018691,0.7990654205607477,0.8598130841121495,0.9112149532710281
han,S01018,toc,345,0.591302703375531,0.6392943739971978,2.0425185251635614,0.5175948683873841,0.10203320233254551,0.5112172523129481,0.7188405797101449,0.8144927536231884,0.855072463768116,0.9130434782608695
han,S01019,toc,318,0.05584862499774279,0.9716745211243615,2.556725736559916,-0.20325044695933303,0.10610986950912203,0.21583689008627893,0.7232704402515723,0.8018867924528302,0.8050314465408805,0.89937106918239
han,S01020,toc,371,0.054652600369408444,0.9722897714316404,0.18733059497058488,0.1492719208814255,0.11121015840667427,0.21250576221499595,0.7547169811320755,0.8113207547169812,0.8490566037735849,0.921832884097035
han,S01021,toc,333,0.6435536395146267,0.5970312893688012,-0.23413784903523532,0.5819507877492928,0.14309641058647746,0.539840982739193,0.7717717717717718,0.7807807807807807,0.8738738738738738,0.8978978978978979
han,S01022,toc,331,0.8887828182265249,0.3334924013729174,-1.7209689320821004,0.8951769255654269,0.21468303458181145,0.7521737639622991,0.8277945619335347,0.7915407854984894,0.9123867069486404,0.8972809667673716
han,S01023,toc,332,0.629120879496647,0.6089984568973497,2.6298495042899614,0.5690509286651008,0.3144813643668702,0.5327997099036511,0.7831325301204819,0.8072289156626506,0.8975903614457831,0.8855421686746988
nak,S02001,toc,413,0.11306863536531842,0.9417703353974798,5.684172512283462,-0.08176067628405481,0.6066336472131226,0.16175853317966038,0.7627118644067796,0.8062953995157385,0.8547215496368039,0.9225181598062954
nak,S02002,toc,327,0.5548068706114249,0.6672279441004964,-3.2323774612810627,0.5861114454220836,0.19998851650620034,0.5396041573185595,0.8012232415902141,0.8073394495412844,0.908256880733945,0.9021406727828746
nak,S02003,toc,405,0.4586042887745748,0.7357959711940704,0.9705642069650038,0.45850352177449183,0.24857495037582963,0.4149656962774707,0.7506172839506173,0.782716049382716,0.8740740740740741,0.8962962962962963
nak,S02004,toc,173,0.1632527692978999,0.9147388866239918,-3.3827826841225512,0.09224102806787349,0.435207949259976,0.20874930862464913,0.7630057803468208,0.8208092485549133,0.8554913294797688,0.8959537572254336
nak,S02005,toc,377,0.5254036897033536,0.6889095080608529,-0.789141236323938,0.5301374893766881,0.2599496386782116,0.4704376817119874,0.7824933687002652,0.7771883289124668,0.8859416445623343,0.8779840848806366
nak,S02006,toc,358,0.6316886298625983,0.6068866204962848,-0.62022932131497,0.6322479138176675,0.1786588275182739,0.5329263020840156,0.8072625698324022,0.8072625698324022,0.9162011173184358,0.9162011173184358
nak,S02007,toc,428,0.17568781242570386,0.9079163990006438,0.5291675535435867,-0.04914448851594022,0.22970731130410282,0.274206788832549,0.8411214953271028,0.8084112149532711,0.9252336448598131,0.9182242990654206
nak,S02008,toc,408,0.6312700506268603,0.6072313804252377,-1.433870892783346,0.6666393690626609,0.17885094264879256,0.48108292411824405,0.7671568627450981,0.8088235294117647,0.8602941176470589,0.8921568627450981
nak,S02009,toc,293,0.6460537024946484,0.5949338597738,-0.5695266554496614,0.6674127046312062,0.2399222464209522,0.5368536671463955,0.7372013651877133,0.8225255972696246,0.856655290102389,0.9078498293515358
nak,S02010,toc,390,0.2557068584411195,0.8627242558076599,-0.3878726916254955,0.12077066178913431,0.4669142790061417,0.2556545843680571,0.8076923076923077,0.8051282051282052,0.9128205128205128,0.8974358974358975
nak,S02011,toc,352,0.4731311615080196,0.7258573127633147,0.8177013318261521,0.35137651300670325,0.2617794374048512,0.4306528368214546,0.6960227272727273,0.8210227272727273,0.7982954545454546,0.8977272727272727
nak,S02012,toc,423,0.5470608348011521,0.6730075521113028,0.7372212331518503,0.5278331419079735,0.24170662210547222,0.4813586192922189,0.7612293144208038,0.7825059101654847,0.8652482269503546,0.8770685579196218
nak,S02013,toc,432,0.15139906470967157,0.9211953838846179,0.5878076996383652,0.10340801150820444,0.1728887068998504,0.23381666918807287,0.7546296296296297,0.7916666666666666,0.8495370370370371,0.8842592592592593
nak,S02014,toc,305,0.0706060172628914,0.9640508195821985,-0.4494965732529622,-0.2239498540559357,0.2918817399803533,0.19768900431945458,0.7081967213114754,0.8,0.8229508196721311,0.898360655737705
nak,S02015,toc,361,0.0721610084439801,0.9632439937814405,1.4246600835272312,0.1028203238953278,0.30019070888807986,0.2805599120486242,0.775623268698061,0.7700831024930748,0.8753462603878116,0.8670360110803325
nak,S02017,toc,385,0.6436180896656726,0.5969773114066627,0.2223448767754065,0.6940657857309054,0.16874161784945704,0.5522284715588142,0.7792207792207793,0.8103896103896104,0.8961038961038961,0.9038961038961039
nak,S02018,toc,305,0.09070204859626085,0.9535711569692842,2.6481521805774264,0.015205434669301132,0.17933941548859472,0.2904855173763984,0.7245901639344262,0.8131147540983606,0.8327868852459016,0.9147540983606557
nak,S02019,toc,343,0.33430194853218986,0.8159032120710215,1.4887862421150673,0.13099985462918018,0.4972363537058507,0.302767292384862,0.7259475218658892,0.793002915451895,0.8629737609329446,0.9008746355685131
nak,S02020,toc,376,0.31899814110884017,0.8252283677208145,2.1823744143342894,0.16411694219985873,0.22235659221782894,0.38278464735375306,0.7446808510638298,0.824468085106383,0.8297872340425532,0.9122340425531915
nak,S02021,toc,386,0.49159509839451865,0.7130251759969499,1.8658170714489422,0.41374280380357253,0.2880881196135885,0.5009259049571435,0.7383419689119171,0.8290155440414507,0.8575129533678757,0.9015544041450777
nak,S02022,toc,417,0.4605988704902648,0.7344393300400893,2.2169908685672683,0.3345727528670961,0.2224859811529481,0.48361576695323183,0.7577937649880095,0.8321342925659473,0.8609112709832134,0.9016786570743405
nak,S02023,toc,402,0.5721097839811772,0.6541331791147906,0.5092689609014078,0.5798429851886806,0.17636736286442098,0.5458183058233976,0.7711442786069652,0.8134328358208955,0.8656716417910447,0.900497512437811
nak,S02024,toc,384,0.42169576484599136,0.7604631714646073,0.12774693267912451,0.4432279140862798,0.1608222799675323,0.4155292371459691,0.78125,0.7760416666666666,0.8697916666666666,0.8723958333333334
yeong,S04001,toc,378,0.6459430237714898,0.5950268701735327,-0.04820181534231087,0.6299792613730697,0.07472172292417413,0.5232778063216912,0.7380952380952381,0.8359788359788359,0.828042328042328,0.917989417989418
yeong,S04002,toc,404,0.3259837168751559,0.8209849469538671,-1.310775685709534,0.3365022447819266,0.32922122167978474,0.3398253945117653,0.7475247524752475,0.8217821782178217,0.8688118811881188,0.9183168316831684
yeong,S04003,toc,380,0.2830955400562556,0.8467021081488721,-2.5024644748892264,0.16450766438612308,0.479801119585278,0.28317829286274177,0.7605263157894737,0.8263157894736842,0.8710526315789474,0.9026315789473685
yeong,S04004,toc,401,0.8441403793394658,0.3947906035616022,-0.6737293373574448,0.8382308755561141,0.12439742807650855,0.6800532378975503,0.7855361596009975,0.7955112219451371,0.9002493765586035,0.9002493765586035
yeong,S04005,toc,142,0.13103948637088847,0.9321805155811355,-3.0755603938169904,0.2825187986411336,0.45291180290464805,0.22072924996764787,0.7535211267605634,0.7535211267605634,0.8380281690140845,0.852112676056338
yeong,S04006,toc,347,0.7369265712662655,0.5129068421592117,2.1716928052297715,0.6856074955598191,0.1555116338976145,0.5796133256375348,0.729106628242075,0.8184438040345822,0.8357348703170029,0.9135446685878963
yeong,S04007,toc,331,0.5830480332459629,0.6457181790487527,1.0876822207707002,0.47726344340305327,0.09759583139260529,0.48821403907132954,0.770392749244713,0.8126888217522659,0.8912386706948641,0.8882175226586103
yeong,S04008,toc,414,0.4896432244685547,0.714392592018874,-0.31424203029137376,0.4122618536781023,0.09274221410518932,0.4451157398613176,0.7995169082125604,0.8115942028985508,0.8768115942028986,0.8985507246376812
yeong,S04009,toc,362,0.47442050291816484,0.7249686179979346,-0.3229046424919217,0.37352292513715,0.3121842016018111,0.4282426565224977,0.7707182320441989,0.8066298342541437,0.8674033149171271,0.8922651933701657
